time	in/out	protocol	payload-size	total-size
1970-01-01 01:13:38.825000	out	udp:data	21	63
1970-01-01 01:13:38.842105	in	udp:data	70	112
1970-01-01 01:13:38.850000	out	udp:data	21	63
1970-01-01 01:13:38.875000	out	udp:data	19	61
1970-01-01 01:13:38.894737	in	udp:data	87	129
1970-01-01 01:13:38.900000	out	udp:data	19	61
1970-01-01 01:13:38.925000	out	udp:data	21	63
1970-01-01 01:13:38.947368	in	udp:data	108	150
1970-01-01 01:13:38.950000	out	udp:data	21	63
1970-01-01 01:13:38.975000	out	udp:data	20	62
1970-01-01 01:13:39.000000	out	udp:data	19	61
1970-01-01 01:13:39.000000	in	udp:data	27	69
1970-01-01 01:13:39.026316	out	udp:data	16	58
1970-01-01 01:13:39.052632	out	udp:data	15	57
1970-01-01 01:13:39.052632	in	udp:data	100	142
1970-01-01 01:13:39.078947	out	udp:data	23	65
1970-01-01 01:13:39.105263	out	udp:data	16	58
1970-01-01 01:13:39.105263	in	udp:data	96	138
1970-01-01 01:13:39.131579	out	udp:data	22	64
1970-01-01 01:13:39.157895	out	udp:data	22	64
1970-01-01 01:13:39.157895	in	udp:data	43	85
1970-01-01 01:13:39.184211	out	udp:data	16	58
1970-01-01 01:13:39.210526	out	udp:data	22	64
1970-01-01 01:13:39.210526	in	udp:data	44	86
1970-01-01 01:13:39.236842	out	udp:data	19	61
1970-01-01 01:13:39.263158	out	udp:data	13	55
1970-01-01 01:13:39.263158	in	udp:data	56	98
1970-01-01 01:13:39.289474	out	udp:data	16	58
1970-01-01 01:13:39.315789	out	udp:data	20	62
1970-01-01 01:13:39.315789	in	udp:data	114	156
1970-01-01 01:13:39.342105	out	udp:data	20	62
1970-01-01 01:13:39.368421	out	udp:data	17	59
1970-01-01 01:13:39.368421	in	udp:data	54	96
1970-01-01 01:13:39.394737	out	udp:data	22	64
1970-01-01 01:13:39.421053	out	udp:data	20	62
1970-01-01 01:13:39.421053	in	udp:data	42	84
1970-01-01 01:13:39.447368	out	udp:data	22	64
1970-01-01 01:13:39.473684	out	udp:data	19	61
1970-01-01 01:13:39.473684	in	udp:data	93	135
1970-01-01 01:13:39.500000	out	udp:data	17	59
1970-01-01 01:13:39.526316	out	udp:data	18	60
1970-01-01 01:13:39.526316	in	udp:data	48	90
1970-01-01 01:13:39.552632	out	udp:data	22	64
1970-01-01 01:13:39.578947	out	udp:data	22	64
1970-01-01 01:13:39.578947	in	udp:data	152	194
1970-01-01 01:13:39.605263	out	udp:data	21	63
1970-01-01 01:13:39.631579	out	udp:data	22	64
1970-01-01 01:13:39.631579	in	udp:data	58	100
1970-01-01 01:13:39.657895	out	udp:data	18	60
1970-01-01 01:13:39.684211	out	udp:data	22	64
1970-01-01 01:13:39.684211	in	udp:data	72	114
1970-01-01 01:13:39.710526	out	udp:data	18	60
1970-01-01 01:13:39.736842	out	udp:data	15	57
1970-01-01 01:13:39.736842	in	udp:data	127	169
1970-01-01 01:13:39.763158	out	udp:data	21	63
1970-01-01 01:13:39.789474	out	udp:data	15	57
1970-01-01 01:13:39.789474	in	udp:data	82	124
1970-01-01 01:13:39.815789	out	udp:data	19	61
1970-01-01 01:13:39.842105	out	udp:data	15	57
1970-01-01 01:13:39.842105	in	udp:data	108	150
1970-01-01 01:13:39.868421	out	udp:data	19	61
1970-01-01 01:13:39.894737	out	udp:data	14	56
1970-01-01 01:13:39.894737	in	udp:data	155	197
1970-01-01 01:13:39.921053	out	udp:data	19	61
1970-01-01 01:13:39.947368	out	udp:data	20	62
1970-01-01 01:13:39.947368	in	udp:data	142	184
1970-01-01 01:13:39.973684	out	udp:data	20	62
1970-01-01 01:13:40.000000	out	udp:data	17	59
1970-01-01 01:13:40.000000	in	udp:data	86	128
1970-01-01 01:13:40.026316	out	udp:data	22	64
1970-01-01 01:13:40.050000	in	udp:data	51	93
1970-01-01 01:13:40.052632	out	udp:data	18	60
1970-01-01 01:13:40.078947	out	udp:data	14	56
1970-01-01 01:13:40.100000	in	udp:data	78	120
1970-01-01 01:13:40.105263	out	udp:data	21	63
1970-01-01 01:13:40.131579	out	udp:data	18	60
1970-01-01 01:13:40.150000	in	udp:data	10	52
1970-01-01 01:13:40.157895	out	udp:data	21	63
1970-01-01 01:13:40.184211	out	udp:data	17	59
1970-01-01 01:13:40.200000	in	udp:data	88	130
1970-01-01 01:13:40.210526	out	udp:data	17	59
1970-01-01 01:13:40.236842	out	udp:data	15	57
1970-01-01 01:13:40.250000	in	udp:data	50	92
1970-01-01 01:13:40.263158	out	udp:data	19	61
1970-01-01 01:13:40.289474	out	udp:data	21	63
1970-01-01 01:13:40.300000	in	udp:data	104	146
1970-01-01 01:13:40.315789	out	udp:data	24	66
1970-01-01 01:13:40.342105	out	udp:data	21	63
1970-01-01 01:13:40.350000	in	udp:data	115	157
1970-01-01 01:13:40.368421	out	udp:data	18	60
1970-01-01 01:13:40.394737	out	udp:data	17	59
1970-01-01 01:13:40.400000	in	udp:data	103	145
1970-01-01 01:13:40.421053	out	udp:data	14	56
1970-01-01 01:13:40.447368	out	udp:data	15	57
1970-01-01 01:13:40.450000	in	udp:data	43	85
1970-01-01 01:13:40.473684	out	udp:data	21	63
1970-01-01 01:13:40.500000	out	udp:data	22	64
1970-01-01 01:13:40.500000	in	udp:data	50	92
1970-01-01 01:13:40.526316	out	udp:data	16	58
1970-01-01 01:13:40.550000	in	udp:data	119	161
1970-01-01 01:13:40.552632	out	udp:data	17	59
1970-01-01 01:13:40.578947	out	udp:data	18	60
1970-01-01 01:13:40.600000	in	udp:data	51	93
1970-01-01 01:13:40.605263	out	udp:data	20	62
1970-01-01 01:13:40.631579	out	udp:data	18	60
1970-01-01 01:13:40.650000	in	udp:data	81	123
1970-01-01 01:13:40.657895	out	udp:data	23	65
1970-01-01 01:13:40.684211	out	udp:data	17	59
1970-01-01 01:13:40.700000	in	udp:data	40	82
1970-01-01 01:13:40.710526	out	udp:data	25	67
1970-01-01 01:13:40.736842	out	udp:data	21	63
1970-01-01 01:13:40.750000	in	udp:data	123	165
1970-01-01 01:13:40.763158	out	udp:data	19	61
1970-01-01 01:13:40.789474	out	udp:data	14	56
1970-01-01 01:13:40.800000	in	udp:data	88	130
1970-01-01 01:13:40.815789	out	udp:data	16	58
1970-01-01 01:13:40.842105	out	udp:data	20	62
1970-01-01 01:13:40.850000	in	udp:data	145	187
1970-01-01 01:13:40.868421	out	udp:data	16	58
1970-01-01 01:13:40.894737	out	udp:data	15	57
1970-01-01 01:13:40.900000	in	udp:data	106	148
1970-01-01 01:13:40.921053	out	udp:data	20	62
1970-01-01 01:13:40.947368	out	udp:data	13	55
1970-01-01 01:13:40.950000	in	udp:data	39	81
1970-01-01 01:13:40.973684	out	udp:data	16	58
1970-01-01 01:13:41.000000	out	udp:data	22	64
1970-01-01 01:13:41.000000	in	udp:data	61	103
1970-01-01 01:13:41.028571	out	udp:data	16	58
1970-01-01 01:13:41.050682	in	udp:data	10	52
1970-01-01 01:13:41.057143	out	udp:data	19	61
1970-01-01 01:13:41.085714	out	udp:data	19	61
1970-01-01 01:13:41.101363	in	udp:data	145	187
1970-01-01 01:13:41.114286	out	udp:data	18	60
1970-01-01 01:13:41.142857	out	udp:data	17	59
1970-01-01 01:13:41.152045	in	udp:data	72	114
1970-01-01 01:13:41.171429	out	udp:data	21	63
1970-01-01 01:13:41.200000	out	udp:data	16	58
1970-01-01 01:13:41.202727	in	udp:data	78	120
1970-01-01 01:13:41.228571	out	udp:data	21	63
1970-01-01 01:13:41.253408	in	udp:data	56	98
1970-01-01 01:13:41.257143	out	udp:data	21	63
1970-01-01 01:13:41.285714	out	udp:data	22	64
1970-01-01 01:13:41.304090	in	udp:data	88	130
1970-01-01 01:13:41.314286	out	udp:data	19	61
1970-01-01 01:13:41.342857	out	udp:data	16	58
1970-01-01 01:13:41.354772	in	udp:data	77	119
1970-01-01 01:13:41.371429	out	udp:data	21	63
1970-01-01 01:13:41.400000	out	udp:data	18	60
1970-01-01 01:13:41.405453	in	udp:data	47	89
1970-01-01 01:13:41.428571	out	udp:data	21	63
1970-01-01 01:13:41.456135	in	udp:data	119	161
1970-01-01 01:13:41.457143	out	udp:data	20	62
1970-01-01 01:13:41.485714	out	udp:data	20	62
1970-01-01 01:13:41.506817	in	udp:data	96	138
1970-01-01 01:13:41.514286	out	udp:data	21	63
1970-01-01 01:13:41.542857	out	udp:data	20	62
1970-01-01 01:13:41.557498	in	udp:data	76	118
1970-01-01 01:13:41.571429	out	udp:data	17	59
1970-01-01 01:13:41.600000	out	udp:data	18	60
1970-01-01 01:13:41.608180	in	udp:data	62	104
1970-01-01 01:13:41.628571	out	udp:data	20	62
1970-01-01 01:13:41.657143	out	udp:data	17	59
1970-01-01 01:13:41.658862	in	udp:data	116	158
1970-01-01 01:13:41.685714	out	udp:data	16	58
1970-01-01 01:13:41.709543	in	udp:data	75	117
1970-01-01 01:13:41.714286	out	udp:data	20	62
1970-01-01 01:13:41.742857	out	udp:data	17	59
1970-01-01 01:13:41.760225	in	udp:data	122	164
1970-01-01 01:13:41.771429	out	udp:data	14	56
1970-01-01 01:13:41.800000	out	udp:data	19	61
1970-01-01 01:13:41.810907	in	udp:data	91	133
1970-01-01 01:13:41.828571	out	udp:data	20	62
1970-01-01 01:13:41.857143	out	udp:data	16	58
1970-01-01 01:13:41.861588	in	udp:data	146	188
1970-01-01 01:13:41.885714	out	udp:data	23	65
1970-01-01 01:13:41.912270	in	udp:data	61	103
1970-01-01 01:13:41.914286	out	udp:data	20	62
1970-01-01 01:13:41.942857	out	udp:data	19	61
1970-01-01 01:13:41.971429	out	udp:data	23	65
1970-01-01 01:13:42.000000	out	udp:data	22	64
1970-01-01 01:13:42.000000	in	udp:data	41	83
1970-01-01 01:13:42.024390	out	udp:data	19	61
1970-01-01 01:13:42.048780	out	udp:data	19	61
1970-01-01 01:13:42.050682	in	udp:data	93	135
1970-01-01 01:13:42.073171	out	udp:data	18	60
1970-01-01 01:13:42.097561	out	udp:data	20	62
1970-01-01 01:13:42.101363	in	udp:data	145	187
1970-01-01 01:13:42.121951	out	udp:data	20	62
1970-01-01 01:13:42.146341	out	udp:data	23	65
1970-01-01 01:13:42.152045	in	udp:data	87	129
1970-01-01 01:13:42.170732	out	udp:data	17	59
1970-01-01 01:13:42.195122	out	udp:data	18	60
1970-01-01 01:13:42.202727	in	udp:data	107	149
1970-01-01 01:13:42.219512	out	udp:data	19	61
1970-01-01 01:13:42.243902	out	udp:data	17	59
1970-01-01 01:13:42.253408	in	udp:data	48	90
1970-01-01 01:13:42.268293	out	udp:data	15	57
1970-01-01 01:13:42.292683	out	udp:data	17	59
1970-01-01 01:13:42.304090	in	udp:data	64	106
1970-01-01 01:13:42.317073	out	udp:data	21	63
1970-01-01 01:13:42.341463	out	udp:data	21	63
1970-01-01 01:13:42.354772	in	udp:data	122	164
1970-01-01 01:13:42.365854	out	udp:data	25	67
1970-01-01 01:13:42.390244	out	udp:data	23	65
1970-01-01 01:13:42.405453	in	udp:data	79	121
1970-01-01 01:13:42.414634	out	udp:data	17	59
1970-01-01 01:13:42.439024	out	udp:data	18	60
1970-01-01 01:13:42.456135	in	udp:data	78	120
1970-01-01 01:13:42.463415	out	udp:data	21	63
1970-01-01 01:13:42.487805	out	udp:data	16	58
1970-01-01 01:13:42.506817	in	udp:data	140	182
1970-01-01 01:13:42.512195	out	udp:data	17	59
1970-01-01 01:13:42.536585	out	udp:data	18	60
1970-01-01 01:13:42.557498	in	udp:data	84	126
1970-01-01 01:13:42.560976	out	udp:data	20	62
1970-01-01 01:13:42.585366	out	udp:data	18	60
1970-01-01 01:13:42.608180	in	udp:data	77	119
1970-01-01 01:13:42.609756	out	udp:data	16	58
1970-01-01 01:13:42.634146	out	udp:data	21	63
1970-01-01 01:13:42.658537	out	udp:data	16	58
1970-01-01 01:13:42.658862	in	udp:data	124	166
1970-01-01 01:13:42.682927	out	udp:data	16	58
1970-01-01 01:13:42.707317	out	udp:data	21	63
1970-01-01 01:13:42.709543	in	udp:data	70	112
1970-01-01 01:13:42.731707	out	udp:data	22	64
1970-01-01 01:13:42.756098	out	udp:data	17	59
1970-01-01 01:13:42.760225	in	udp:data	94	136
1970-01-01 01:13:42.780488	out	udp:data	19	61
1970-01-01 01:13:42.804878	out	udp:data	17	59
1970-01-01 01:13:42.810907	in	udp:data	89	131
1970-01-01 01:13:42.829268	out	udp:data	18	60
1970-01-01 01:13:42.853659	out	udp:data	20	62
1970-01-01 01:13:42.861588	in	udp:data	52	94
1970-01-01 01:13:42.878049	out	udp:data	23	65
1970-01-01 01:13:42.902439	out	udp:data	15	57
1970-01-01 01:13:42.912270	in	udp:data	75	117
1970-01-01 01:13:42.926829	out	udp:data	19	61
1970-01-01 01:13:42.951220	out	udp:data	20	62
1970-01-01 01:13:42.975610	out	udp:data	20	62
1970-01-01 01:13:43.000000	out	udp:data	20	62
1970-01-01 01:13:43.000000	in	udp:data	85	127
1970-01-01 01:13:43.025000	out	udp:data	19	61
1970-01-01 01:13:43.050000	out	udp:data	15	57
1970-01-01 01:13:43.050682	in	udp:data	109	151
1970-01-01 01:13:43.075000	out	udp:data	24	66
1970-01-01 01:13:43.100000	out	udp:data	22	64
1970-01-01 01:13:43.101363	in	udp:data	11	53
1970-01-01 01:13:43.125000	out	udp:data	14	56
1970-01-01 01:13:43.150000	out	udp:data	18	60
1970-01-01 01:13:43.152045	in	udp:data	96	138
1970-01-01 01:13:43.175000	out	udp:data	22	64
1970-01-01 01:13:43.200000	out	udp:data	17	59
1970-01-01 01:13:43.202727	in	udp:data	25	67
1970-01-01 01:13:43.225000	out	udp:data	17	59
1970-01-01 01:13:43.250000	out	udp:data	14	56
1970-01-01 01:13:43.253408	in	udp:data	23	65
1970-01-01 01:13:43.275000	out	udp:data	16	58
1970-01-01 01:13:43.300000	out	udp:data	21	63
1970-01-01 01:13:43.304090	in	udp:data	116	158
1970-01-01 01:13:43.325000	out	udp:data	19	61
1970-01-01 01:13:43.350000	out	udp:data	20	62
1970-01-01 01:13:43.354772	in	udp:data	85	127
1970-01-01 01:13:43.375000	out	udp:data	17	59
1970-01-01 01:13:43.400000	out	udp:data	18	60
1970-01-01 01:13:43.405453	in	udp:data	47	89
1970-01-01 01:13:43.425000	out	udp:data	16	58
1970-01-01 01:13:43.450000	out	udp:data	20	62
1970-01-01 01:13:43.456135	in	udp:data	127	169
1970-01-01 01:13:43.475000	out	udp:data	13	55
1970-01-01 01:13:43.500000	out	udp:data	18	60
1970-01-01 01:13:43.506817	in	udp:data	77	119
1970-01-01 01:13:43.525000	out	udp:data	20	62
1970-01-01 01:13:43.550000	out	udp:data	21	63
1970-01-01 01:13:43.557498	in	udp:data	-9	33
1970-01-01 01:13:43.575000	out	udp:data	20	62
1970-01-01 01:13:43.600000	out	udp:data	23	65
1970-01-01 01:13:43.608180	in	udp:data	80	122
1970-01-01 01:13:43.625000	out	udp:data	11	53
1970-01-01 01:13:43.650000	out	udp:data	18	60
1970-01-01 01:13:43.658862	in	udp:data	80	122
1970-01-01 01:13:43.675000	out	udp:data	20	62
1970-01-01 01:13:43.700000	out	udp:data	16	58
1970-01-01 01:13:43.709543	in	udp:data	99	141
1970-01-01 01:13:43.725000	out	udp:data	22	64
1970-01-01 01:13:43.750000	out	udp:data	22	64
1970-01-01 01:13:43.760225	in	udp:data	96	138
1970-01-01 01:13:43.775000	out	udp:data	22	64
1970-01-01 01:13:43.800000	out	udp:data	15	57
1970-01-01 01:13:43.810907	in	udp:data	104	146
1970-01-01 01:13:43.825000	out	udp:data	18	60
1970-01-01 01:13:43.850000	out	udp:data	15	57
1970-01-01 01:13:43.861588	in	udp:data	80	122
1970-01-01 01:13:43.875000	out	udp:data	24	66
1970-01-01 01:13:43.900000	out	udp:data	20	62
1970-01-01 01:13:43.912270	in	udp:data	107	149
1970-01-01 01:13:43.925000	out	udp:data	24	66
1970-01-01 01:13:43.950000	out	udp:data	21	63
1970-01-01 01:13:43.975000	out	udp:data	20	62
1970-01-01 01:13:44.000000	out	udp:data	18	60
1970-01-01 01:13:44.000000	in	udp:data	27	69
1970-01-01 01:13:44.029412	out	udp:data	16	58
1970-01-01 01:13:44.050682	in	udp:data	102	144
1970-01-01 01:13:44.058824	out	udp:data	20	62
1970-01-01 01:13:44.088235	out	udp:data	18	60
1970-01-01 01:13:44.101363	in	udp:data	99	141
1970-01-01 01:13:44.117647	out	udp:data	17	59
1970-01-01 01:13:44.147059	out	udp:data	17	59
1970-01-01 01:13:44.152045	in	udp:data	134	176
1970-01-01 01:13:44.176471	out	udp:data	17	59
1970-01-01 01:13:44.202727	in	udp:data	39	81
1970-01-01 01:13:44.205882	out	udp:data	18	60
1970-01-01 01:13:44.235294	out	udp:data	20	62
1970-01-01 01:13:44.253408	in	udp:data	148	190
1970-01-01 01:13:44.264706	out	udp:data	15	57
1970-01-01 01:13:44.294118	out	udp:data	23	65
1970-01-01 01:13:44.304090	in	udp:data	33	75
1970-01-01 01:13:44.323529	out	udp:data	24	66
1970-01-01 01:13:44.352941	out	udp:data	15	57
1970-01-01 01:13:44.354772	in	udp:data	102	144
1970-01-01 01:13:44.382353	out	udp:data	16	58
1970-01-01 01:13:44.405453	in	udp:data	150	192
1970-01-01 01:13:44.411765	out	udp:data	15	57
1970-01-01 01:13:44.441176	out	udp:data	17	59
1970-01-01 01:13:44.456135	in	udp:data	86	128
1970-01-01 01:13:44.470588	out	udp:data	19	61
1970-01-01 01:13:44.500000	out	udp:data	22	64
1970-01-01 01:13:44.506817	in	udp:data	27	69
1970-01-01 01:13:44.529412	out	udp:data	23	65
1970-01-01 01:13:44.557498	in	udp:data	120	162
1970-01-01 01:13:44.558824	out	udp:data	19	61
1970-01-01 01:13:44.588235	out	udp:data	17	59
1970-01-01 01:13:44.608180	in	udp:data	134	176
1970-01-01 01:13:44.617647	out	udp:data	21	63
1970-01-01 01:13:44.647059	out	udp:data	18	60
1970-01-01 01:13:44.658862	in	udp:data	65	107
1970-01-01 01:13:44.676471	out	udp:data	16	58
1970-01-01 01:13:44.705882	out	udp:data	19	61
1970-01-01 01:13:44.709543	in	udp:data	26	68
1970-01-01 01:13:44.735294	out	udp:data	19	61
1970-01-01 01:13:44.760225	in	udp:data	54	96
1970-01-01 01:13:44.764706	out	udp:data	21	63
1970-01-01 01:13:44.794118	out	udp:data	18	60
1970-01-01 01:13:44.810907	in	udp:data	79	121
1970-01-01 01:13:44.823529	out	udp:data	16	58
1970-01-01 01:13:44.852941	out	udp:data	18	60
1970-01-01 01:13:44.861588	in	udp:data	73	115
1970-01-01 01:13:44.882353	out	udp:data	21	63
1970-01-01 01:13:44.911765	out	udp:data	16	58
1970-01-01 01:13:44.912270	in	udp:data	48	90
1970-01-01 01:13:44.941176	out	udp:data	13	55
1970-01-01 01:13:44.970588	out	udp:data	16	58
1970-01-01 01:13:45.000000	out	udp:data	19	61
1970-01-01 01:13:45.000000	in	udp:data	82	124
1970-01-01 01:13:45.027778	out	udp:data	19	61
1970-01-01 01:13:45.050682	in	udp:data	104	146
1970-01-01 01:13:45.055556	out	udp:data	18	60
1970-01-01 01:13:45.083333	out	udp:data	20	62
1970-01-01 01:13:45.101363	in	udp:data	69	111
1970-01-01 01:13:45.111111	out	udp:data	20	62
1970-01-01 01:13:45.138889	out	udp:data	21	63
1970-01-01 01:13:45.152045	in	udp:data	92	134
1970-01-01 01:13:45.166667	out	udp:data	17	59
1970-01-01 01:13:45.194444	out	udp:data	21	63
1970-01-01 01:13:45.202727	in	udp:data	49	91
1970-01-01 01:13:45.222222	out	udp:data	20	62
1970-01-01 01:13:45.250000	out	udp:data	17	59
1970-01-01 01:13:45.253408	in	udp:data	38	80
1970-01-01 01:13:45.277778	out	udp:data	16	58
1970-01-01 01:13:45.304090	in	udp:data	97	139
1970-01-01 01:13:45.305556	out	udp:data	22	64
1970-01-01 01:13:45.333333	out	udp:data	17	59
1970-01-01 01:13:45.354772	in	udp:data	68	110
1970-01-01 01:13:45.361111	out	udp:data	20	62
1970-01-01 01:13:45.388889	out	udp:data	19	61
1970-01-01 01:13:45.405453	in	udp:data	68	110
1970-01-01 01:13:45.416667	out	udp:data	20	62
1970-01-01 01:13:45.444444	out	udp:data	18	60
1970-01-01 01:13:45.456135	in	udp:data	82	124
1970-01-01 01:13:45.472222	out	udp:data	21	63
1970-01-01 01:13:45.500000	out	udp:data	16	58
1970-01-01 01:13:45.506817	in	udp:data	57	99
1970-01-01 01:13:45.527778	out	udp:data	22	64
1970-01-01 01:13:45.555556	out	udp:data	20	62
1970-01-01 01:13:45.557498	in	udp:data	68	110
1970-01-01 01:13:45.583333	out	udp:data	22	64
1970-01-01 01:13:45.608180	in	udp:data	187	229
1970-01-01 01:13:45.611111	out	udp:data	15	57
1970-01-01 01:13:45.638889	out	udp:data	24	66
1970-01-01 01:13:45.658862	in	udp:data	118	160
1970-01-01 01:13:45.666667	out	udp:data	19	61
1970-01-01 01:13:45.694444	out	udp:data	19	61
1970-01-01 01:13:45.709543	in	udp:data	96	138
1970-01-01 01:13:45.722222	out	udp:data	24	66
1970-01-01 01:13:45.750000	out	udp:data	17	59
1970-01-01 01:13:45.760225	in	udp:data	65	107
1970-01-01 01:13:45.777778	out	udp:data	21	63
1970-01-01 01:13:45.805556	out	udp:data	17	59
1970-01-01 01:13:45.810907	in	udp:data	41	83
1970-01-01 01:13:45.833333	out	udp:data	20	62
1970-01-01 01:13:45.861111	out	udp:data	20	62
1970-01-01 01:13:45.861588	in	udp:data	55	97
1970-01-01 01:13:45.888889	out	udp:data	17	59
1970-01-01 01:13:45.912270	in	udp:data	132	174
1970-01-01 01:13:45.916667	out	udp:data	21	63
1970-01-01 01:13:45.944444	out	udp:data	22	64
1970-01-01 01:13:45.972222	out	udp:data	19	61
1970-01-01 01:13:46.000000	out	udp:data	21	63
1970-01-01 01:13:46.000000	in	udp:data	24	66
1970-01-01 01:13:46.027778	out	udp:data	16	58
1970-01-01 01:13:46.050682	in	udp:data	127	169
1970-01-01 01:13:46.055556	out	udp:data	15	57
1970-01-01 01:13:46.083333	out	udp:data	16	58
1970-01-01 01:13:46.101363	in	udp:data	47	89
1970-01-01 01:13:46.111111	out	udp:data	19	61
1970-01-01 01:13:46.138889	out	udp:data	19	61
1970-01-01 01:13:46.152045	in	udp:data	59	101
1970-01-01 01:13:46.166667	out	udp:data	18	60
1970-01-01 01:13:46.194444	out	udp:data	18	60
1970-01-01 01:13:46.202727	in	udp:data	138	180
1970-01-01 01:13:46.222222	out	udp:data	18	60
1970-01-01 01:13:46.250000	out	udp:data	19	61
1970-01-01 01:13:46.253408	in	udp:data	108	150
1970-01-01 01:13:46.277778	out	udp:data	22	64
1970-01-01 01:13:46.304090	in	udp:data	72	114
1970-01-01 01:13:46.305556	out	udp:data	24	66
1970-01-01 01:13:46.333333	out	udp:data	19	61
1970-01-01 01:13:46.354772	in	udp:data	54	96
1970-01-01 01:13:46.361111	out	udp:data	19	61
1970-01-01 01:13:46.388889	out	udp:data	20	62
1970-01-01 01:13:46.405453	in	udp:data	73	115
1970-01-01 01:13:46.416667	out	udp:data	20	62
1970-01-01 01:13:46.444444	out	udp:data	16	58
1970-01-01 01:13:46.456135	in	udp:data	83	125
1970-01-01 01:13:46.472222	out	udp:data	16	58
1970-01-01 01:13:46.500000	out	udp:data	23	65
1970-01-01 01:13:46.506817	in	udp:data	68	110
1970-01-01 01:13:46.527778	out	udp:data	25	67
1970-01-01 01:13:46.555556	out	udp:data	18	60
1970-01-01 01:13:46.557498	in	udp:data	58	100
1970-01-01 01:13:46.583333	out	udp:data	19	61
1970-01-01 01:13:46.608180	in	udp:data	61	103
1970-01-01 01:13:46.611111	out	udp:data	20	62
1970-01-01 01:13:46.638889	out	udp:data	20	62
1970-01-01 01:13:46.658862	in	udp:data	78	120
1970-01-01 01:13:46.666667	out	udp:data	23	65
1970-01-01 01:13:46.694444	out	udp:data	15	57
1970-01-01 01:13:46.709543	in	udp:data	73	115
1970-01-01 01:13:46.722222	out	udp:data	16	58
1970-01-01 01:13:46.750000	out	udp:data	19	61
1970-01-01 01:13:46.760225	in	udp:data	111	153
1970-01-01 01:13:46.777778	out	udp:data	22	64
1970-01-01 01:13:46.805556	out	udp:data	21	63
1970-01-01 01:13:46.810907	in	udp:data	64	106
1970-01-01 01:13:46.833333	out	udp:data	21	63
1970-01-01 01:13:46.861111	out	udp:data	18	60
1970-01-01 01:13:46.861588	in	udp:data	89	131
1970-01-01 01:13:46.888889	out	udp:data	21	63
1970-01-01 01:13:46.912270	in	udp:data	69	111
1970-01-01 01:13:46.916667	out	udp:data	21	63
1970-01-01 01:13:46.944444	out	udp:data	17	59
1970-01-01 01:13:46.972222	out	udp:data	20	62
1970-01-01 01:13:47.000000	out	udp:data	15	57
1970-01-01 01:13:47.000000	in	udp:data	77	119
1970-01-01 01:13:47.031250	out	udp:data	21	63
1970-01-01 01:13:47.050682	in	udp:data	100	142
1970-01-01 01:13:47.062500	out	udp:data	20	62
1970-01-01 01:13:47.093750	out	udp:data	16	58
1970-01-01 01:13:47.101363	in	udp:data	80	122
1970-01-01 01:13:47.125000	out	udp:data	18	60
1970-01-01 01:13:47.152045	in	udp:data	10	52
1970-01-01 01:13:47.156250	out	udp:data	21	63
1970-01-01 01:13:47.187500	out	udp:data	21	63
1970-01-01 01:13:47.202727	in	udp:data	46	88
1970-01-01 01:13:47.218750	out	udp:data	19	61
1970-01-01 01:13:47.250000	out	udp:data	21	63
1970-01-01 01:13:47.253408	in	udp:data	51	93
1970-01-01 01:13:47.281250	out	udp:data	17	59
1970-01-01 01:13:47.304090	in	udp:data	53	95
1970-01-01 01:13:47.312500	out	udp:data	19	61
1970-01-01 01:13:47.343750	out	udp:data	15	57
1970-01-01 01:13:47.354772	in	udp:data	131	173
1970-01-01 01:13:47.375000	out	udp:data	25	67
1970-01-01 01:13:47.405453	in	udp:data	59	101
1970-01-01 01:13:47.406250	out	udp:data	20	62
1970-01-01 01:13:47.437500	out	udp:data	19	61
1970-01-01 01:13:47.456135	in	udp:data	69	111
1970-01-01 01:13:47.468750	out	udp:data	20	62
1970-01-01 01:13:47.500000	out	udp:data	20	62
1970-01-01 01:13:47.506817	in	udp:data	83	125
1970-01-01 01:13:47.531250	out	udp:data	23	65
1970-01-01 01:13:47.557498	in	udp:data	115	157
1970-01-01 01:13:47.562500	out	udp:data	19	61
1970-01-01 01:13:47.593750	out	udp:data	20	62
1970-01-01 01:13:47.608180	in	udp:data	73	115
1970-01-01 01:13:47.625000	out	udp:data	23	65
1970-01-01 01:13:47.656250	out	udp:data	18	60
1970-01-01 01:13:47.658862	in	udp:data	48	90
1970-01-01 01:13:47.687500	out	udp:data	13	55
1970-01-01 01:13:47.709543	in	udp:data	131	173
1970-01-01 01:13:47.718750	out	udp:data	22	64
1970-01-01 01:13:47.750000	out	udp:data	16	58
1970-01-01 01:13:47.760225	in	udp:data	146	188
1970-01-01 01:13:47.781250	out	udp:data	24	66
1970-01-01 01:13:47.810907	in	udp:data	85	127
1970-01-01 01:13:47.812500	out	udp:data	18	60
1970-01-01 01:13:47.843750	out	udp:data	15	57
1970-01-01 01:13:47.861588	in	udp:data	60	102
1970-01-01 01:13:47.875000	out	udp:data	19	61
1970-01-01 01:13:47.906250	out	udp:data	21	63
1970-01-01 01:13:47.912270	in	udp:data	81	123
1970-01-01 01:13:47.937500	out	udp:data	19	61
1970-01-01 01:13:47.968750	out	udp:data	14	56
1970-01-01 01:13:48.000000	out	udp:data	21	63
1970-01-01 01:13:48.000000	in	udp:data	18	60
1970-01-01 01:13:48.029412	out	udp:data	23	65
1970-01-01 01:13:48.050682	in	udp:data	77	119
1970-01-01 01:13:48.058824	out	udp:data	21	63
